id,name,desc
1011001,原始憤怒,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
1012001,絕對領地,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，破甲增加{3}
1013001,野性本能,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，精準增加{3}
1014001,狩獵時間,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
2011001,液體炮彈,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
2012001,海神庇護,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，神聖傷害增加{3}
2013001,洋流聚焦,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，精準增加{3}
2014001,乘風破浪,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
3011001,森林力量,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
3012001,綠蔭守護,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，護甲增加{3}
3013001,迷亂樂章,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，格擋增加{3}
3014001,精靈加持,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
4011001,靈力利刃,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
4012001,引力颶風,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，技能傷害率增加{3}
4013001,冥思銳目,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，精準增加{3}
4014001,羽翼解放,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
5011001,超能磁場,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
5012001,追蹤爆破,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，暴擊增加{3}
5013001,機械改造,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，暴擊傷害增加{3}
5014001,旋轉暴風,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
6011001,能量聚集,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
6012001,注目凝視,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，技能傷害率增加{3}
6013001,激靈,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，格擋增加{3}
6014001,元素暴走,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
7011001,甜蜜香氣,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
7012001,藤蔓守護,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，護甲增加{3}
7013001,花幕壁壘,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，格擋增加{3}
7014001,飛花颶風,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
8011001,指引之靈,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
8012001,靈界信標,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，神聖傷害增加{3}
8013001,魔力激蕩,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，暴擊傷害增加{3}
8014001,浮光掠影,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
9011001,魔焰激蕩,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}
9012001,水晶之力,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，護甲增加{3}
9013001,不屈意志,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，暴擊抵抗增加{3}
9014001,超載,使魔上陣，對應隊伍生命增加{1}，攻擊增加{2}，速度增加{3}
