id,title,name,dialog,select_text
101101,照相館-1,*,是照相館誒，機會難得，不如來一起拍張合照吧~,
101102,,甘夫人,合照……不是應該請專人來家裡拍攝嗎？,
101103,,*,可能對於小甘來說比較罕見，但是這才是比較常見的拍照點哦，一起來吧~,
101104,,甘夫人,誒誒……這樣嗎？是奴家孤陋寡聞了……,
101105,,甘夫人,但是學長為什麼盯著奴家看？是奴家臉上有什麼東西嗎？,
101106,,甘夫人,誒？原來學長真的在看奴家啊~,
101107,,甘夫人,唔……學長真的很可愛誒……,
101108,,甘夫人,這麼直白的誇獎，會讓奴家害羞的.,
101201,照相館-2,甘夫人,是上次來過的照相館呢~,
101202,,*,真是可惜，上次店長有事外出沒法完成拍攝，要再嘗試一次嗎？,
101203,,甘夫人,唔……奴家倒是沒有意見啦，只要……學長不要老是盯著奴家就好……,
101204,,*,不……不會啦……,
101205,,店長,歡迎光臨，請問兩位是要拍照嗎？如果要拍照的話，還是換一下衣服比較好哦~,
101206,,店長,兩位果然是情侶吧，穿上後很相配呢。,
101207,,甘夫人,學長換上後很精神呢~不過這裡，讓奴家為你來整理一下吧。,
101208,,甘夫人,唔，果然不肯為奴家作出改變嗎……,
101301,照相館-3,*,終於到這一天了，合照應該已經洗好了吧~,
101302,,甘夫人,奴家原本以為照片拍好後就能立刻拿到的，上回讓學長見笑了……,
101303,,*,小甘只是不熟悉我們普通人的生活而已啦~,
101304,,*,我讓店長多洗了一張，小甘也可以留作紀念哦。,
101305,,店長,真是非常抱歉，由於機器故障，還有一張照片沒有洗好，需要再等待一會兒。,
101306,,甘夫人,唔，要給奴家嗎？好開心，奴家一定會好好珍惜的……,
101307,,店長,非常抱歉，看來今天是沒有辦法修好機器了……,
101308,,甘夫人,真是可惜，不過有學長在身邊，等待的時光也沒有那麼無聊了呢,
101309,,*,只要有了底片，無論何時都能夠印刷了。,
101310,,甘夫人,奴家有個建議，現在把奴家的樣子印在腦海中會比印刷照片要更快哦~,
102101,高級餐廳-1,*,還是第一次來這麼高級的餐廳呢……在這家餐廳裡吃飯的話，需要花費一年的生活費吧……,
102102,,甘夫人,學長？你在說什麼？,
102103,,*,啊……我是在思考，到底要推薦哪一道菜給小甘呢？,
102104,,甘夫人,太好了，本來還擔心學長會覺得這家餐廳太過昂貴接受不了呢。,
102105,,甘夫人,不過既然學長經常來的話，就麻煩學長來做決定吧。,
102106,,*,死定了，我到底是因為什麼奇怪的自尊心作祟才說出了這句話啊。,
102107,,甘夫人,蒙布朗是因為形似覆蓋白雪的布朗峰而得名呢~,
102108,,甘夫人,今年冬天請一定要和奴家一起欣賞美妙的雪景哦……,
102109,,甘夫人,誒？竟然選了這道菜！真是出乎意料……,
102110,,*,怎……怎麼了嗎？,
102111,,甘夫人,沒什麼，只是大家常常因為害怕鮟鱇魚的造型而拒絕吃它呢，沒想到學長原來也懂鮟鱇魚肉的美妙。,
102112,,甘夫人,這道菜……是奴家最喜歡的菜肴了，果然學長與奴家心有靈犀呢。,
102201,高級餐廳-2,*,進入這家高級餐廳後，不僅不知死活地點了昂貴的菜肴，竟然還……嘗了一口！,
102202,,*,這下應該是沒有辦法退款了吧……一年的生活費，再見了……,
102203,,甘夫人,學長，你覺得味道怎麼樣？,
102204,,甘夫人,金錢……不是紙嗎？學長原來是吃過這種東西嗎？真是可憐……,
102205,,甘夫人,真是遺憾，竟然沒有帶給學長美好的回憶……,
102206,,甘夫人,不過奴家的這道菜肴不錯，要嘗嘗嗎？,
102207,,甘夫人,誒？真的這麼美味嗎？,
102208,,甘夫人,原本還想與學長分享這裡的隱藏菜式的，不過看來已經不需要了哦。,
102301,高級餐廳-3,甘夫人,那麼，奴家吃飽了，多謝款待~學長也吃飽了嗎？,
102302,,*,當……當然……,
102303,,*,從來沒有像現在這樣希望時間無限延長，這樣就可以不用支付帳單了。,
102304,,甘夫人,這裡其實是奴家所開的餐廳哦，所以不用支付帳單的啦~,
102305,,甘夫人,不過剛剛學長的動作很帥氣哦！,
102306,,甘夫人,因為是自家開的餐廳，所以不用支付帳單啦~,
102307,,甘夫人,不過學長竟然願意吐露真相，是把奴家當成自家人了嗎？奴家很感動呢~,
102308,,甘夫人,（阻止）不用啦，這裡其實是奴家所開的餐廳哦~,
103101,和服店-1,甘夫人,哎呀，一不小心竟然逛到了這裡呢,
103102,,*,是高級和服屋呀，說起來今天小甘身上穿著的也是定制振袖吧，非常適合你呢。,
103103,,甘夫人,竟然直接就揭穿了奴家所花的小心思，學長這樣很讓人害羞啦~,
103104,,*,抱……抱歉，讓小甘為難了嗎？,
103105,,甘夫人,如果學長喜歡的話，可以從、外、到、內，一點點慢慢看哦~,
103106,,甘夫人,誒？奴家還以為是情不自禁……才說出口的，原來只是禮貌嗎？,
103107,,甘夫人,學長真是……啊，奴家的臉都要燒紅了呢……,
103108,,甘夫人,那就說好了哦，下次定制和服的時候，學長一定要在一旁哦~,
103201,和服店-2,甘夫人,話說，機會難得，都已經走到這裡了不如進去試一試吧，相信會有適合學長的款式哦。,
103202,,*,誒？我……我嗎？還從來沒有這種去高端和服店的經歷呢。,
103203,,甘夫人,（捂嘴笑）學長這是害羞了嗎？請放心，學長換衣的時候奴家不會偷看的啦~,
103204,,甘夫人,哎呀哎呀，是不會出錯的顏色呢~,
103205,,甘夫人,學長是想穿著這身禮服與奴家步入殿堂嗎？,
103206,,甘夫人,很襯學長的膚色呢~而且和奴家身上的顏色很搭哦，學長覺得呢？,
103207,,甘夫人,茶色嗎？略微有些沉重了呢，也許更輕便的顏色會更好哦。,
103301,和服店-3,老闆娘,這位小姐是本店常客呢，如今是想來看什麼樣的著物呢？,
103302,,老闆娘,哦~身旁這一位，是小姐的那一位吧~真是般配啊~,
103303,,*,誒？那一位……,
103304,,甘夫人,老闆娘不要亂說啦，我們還沒有在交往啦~,
103305,,*,是的，只是平常的約會而已。,
103306,,甘夫人,可是，也只是暫、時沒有在交往哦~,
103307,,甘夫人,誒？怎麼這樣，直接避開了回答嗎，學長真是狡猾。,
