id,name,desc
1,潛能激發,己方戰姬的暴擊增加25%，暴擊傷害值增加25%。
2,邪惡儀式,戰鬥開始時，己方戰姬擁有90%生命值和200點能量。
3,鑽心刻骨,戰鬥開始時，所有敵人受到隨機持續傷害，持續3回合；所有敵人受到的持續傷害（流血、中毒、燃燒）增加25%。
4,能量波動,戰鬥開始時，所有敵人受到隨機控制效果，持續2回合；己方戰姬對受到控制（冰凍、石化、眩暈）的敵人傷害增加50%。
5,眩光,己方戰姬每次施放技能後，隨機使一名敵人眩暈2回合。
6,散佈恐懼,敵人每次行動後會受到己方血量上限最高的戰姬血量上限10%的傷害，必中；並有50%概率被沉默，持續2回合。
7,曇華風暴,己方戰姬的生命回復比例增加25%，所有敵人的生命回復比例降低75%；每次有角色回復生命，血量最高的敵人會受到其血量上限5%的傷害，必中。
8,修羅之道,己方戰姬受到傷害時，有75%概率進行一次自身攻擊100%的反擊，必中。
9,一心同體,己方戰姬獲得25%減傷率；己方戰姬受到傷害時，有50%概率令所有友軍分擔該傷害。
10,二刀流,己方戰姬的普攻傷害增加100%；己方戰姬每次普攻後有50%概率進行一次額外的普攻。
