id,title,name,dialog,select_text
1,1-1a,我,開學典禮，開始！！各位新生，歡迎——,
2,,我,歡迎大家來到獨一無二的，閃閃發亮的——幽——夢——學——園——！！,
1000001,,我,我是你們的學長——|我是你們的學長——*,
3,,*,這座夢幻般的學園，會陪伴著學妹們，開啟新的人生！！,
4,,*,呼呼……今年的新生也都是超級可愛的女生，身為全學園學級最高、獨一無二的學長，我好欣慰啊——,
5,,,眼前一黑，我不知是被誰悄悄的攻擊了一下……,
6,,*,（抱頭）啊呀！痛痛痛痛痛……,
7,,米迦勒,學長，請你自重一點。,
8,,米迦勒,各位新生，我是學姐代表，米迦勒。歡迎你們的到來。,
9,,米迦勒,我們這些比你們早來到學園的前輩，會幫助你們融入新的生活，並傳授你們知識，以及戰鬥的方法。,
10,,*,好痛喔迦勒醬……對了，開學典禮結束後，請各位新生前往操場，參加分院考核。這將決定各位今後的發展方向。,
11,,*,好了~各位同學，今後還請多多關照，我們一起享受這繽紛絢爛的學園生活，並成為我後宮的新成員吧——,
12,,,眼前一黑，我再次遭到了不明攻擊……,
13,,*,（呆滯）咦，發生了什麼……這是哪……我、我是……,
14,,米迦勒,請各位同學忽略這個人吧……,
15,,,大批學生開始離開，傳來許多模糊的議論聲,
16,,呂蒙,咦？！什麼？第一天入學，就要我們參加考試？！,
17,,呂蒙,不過，就算是無法準備的突襲測驗，我也是不會認輸的！呂蒙，Fighting！,
18,,呂蒙,啊……迷路了。,
19,,呂蒙,欸欸，前面那位同學，請問你知道操場要怎麼走嗎？（從背後拍了拍那位同學的肩膀）,
20,,魏延,呀——————！！！！不要從後面碰我！！（下意識地揮出義肢）,
21,,呂蒙,喂你幹什麼？！,
22,,呂蒙,前面有人！危險啊——,
23,,*,咦？什麼——啊！,
24,1-2a,,就在剛才——,
25,,*,不知道新生的分院考核怎麼樣了……身為學長的我，還是去關心一下吧……（走到教學大樓的轉角處）,
26,,呂蒙,前面有人！危險啊——,
27,,*,咦？什麼——啊！,
28,,魏延,哇啊！（無法及時刹車，將對方撲倒在地）,
29,,*,好痛痛痛痛……咦？這種柔軟的觸感是……（看到自己的手抓在眼前少女的胸前）,
30,,*,（臉紅）哇啊！對、對不起！,
31,,魏延,（立刻起身）啊！不！是我不好……你沒有受傷吧，學長？,
32,,*,嗯……我沒事……（注意到了魏延的義肢）嗯？這個義肢……你是魏延學妹啊，身體還好嗎？,
33,,魏延,嗯是……多虧諸葛亮學姐給我做的義肢，現在已經可以正常活動了……,
34,,*,現在要去分院考核嗎？正好我也要去看看，一起去吧。,
35,,呂蒙,也請帶上我吧學長！我迷路啦！,
36,,*,好、好有活力的新生啊……那就一起走吧！,
37,,*,看，那邊就是操場了（伸手指向兩棟教學大樓之間的草坪），不過我們得從教學大樓旁邊繞過去……,
38,,呂蒙,幹嘛要走那麼遠呀？直接從這裡抄近路過去不就好了！（一腳踩上草坪）,
39,,*,喂！給我回來！那塊草坪踩不得——,
40,,許褚,啊！！！！你這傢伙，竟敢踐踏我辛苦栽培的孩子們！看我怎麼教訓你！,
