id,title,name,dialog,select_text
1,0引导剧情,,有關鶴華神宮的傳說流傳許久，尤其是神宮深處那塊以神明之力構築的試煉之地……,
2,,,據說在那裡通過神之試煉，便能獲得神明賜予的珍貴寶物。,
3,,*,計畫了好久，終於能親自拜訪一下這座鶴華神宮！寶物我來啦~,
4,,,腳下響起掃地的簌簌聲……,
5,,巫女,唉，又是你們這些不自量力的人妄圖得到神明的贈禮……抱歉！能讓一讓嗎，我正在掃地哦……,
6,,*,啊，不好意思，巫女小姐……不過用不自量力來形容我可不適合哦，我們啊，是抱著勢在必得的心情來參加試煉的！,
7,,巫女,呵呵，這樣的宣言我聽得耳朵都長繭了……無論如何，祝你好運吧！,
8,,*,等等呀，巫女小姐，看你這麼面善，應該不介意透露些致勝秘訣吧？,
9,,巫女,致勝秘訣沒有，倒是有能讓你活命的秘訣，那就是立刻離開此地，回到你日常的生活去。,
10,,*,我從不臨陣退縮！沒有致勝秘訣，送我兩道保命符咒也是好的呀！,
11,,巫女,根本沒有那種東西，既然你心意已決，就只能祝福你了。,
12,,巫女,……千鶴子總說要盡全力把你們勸回家，但會到此地的人多半都已經下定決心了吧，要怎麼勸呢？,
13,,*,多謝你的祝福！不過，千鶴子……,
14,,巫女,喂，你可不要打什麼歪主意哦，我知道千鶴子又可愛又善良，但絕不是你們能肖想的。,
15,,*,可她聽起來是很熱心的女孩哦！好，等我通過試煉，一定要認識認識這位可愛的女孩！,
16,,巫女,都說了！別打歪主意啊……總之要回家就回家，要去試煉就去試煉，別杵在這妨礙我掃地。,
17,,*,嘿嘿，那就先告辭啦！……神的寶物，我來啦！,
18,1你的名字,*,試煉好累，走不動了……,
19,,烏列爾,學長辛苦了，我們這次收穫了很多千紙鶴，不知道能從千願之池裡面得到什麼寶物呢？,
20,,*,哦哦，一提到寶物，我的精神馬上就恢復了！,
21,,,這時，一把掃帚伸到我腳下，仿佛驅趕什麼垃圾般推著我。,
22,,巫女,怎麼又是你……嗯？這位是你的同伴嗎。,
23,,烏列爾,你好，我是烏列爾。,
24,,*,巫女小姐好久不見，我通過試煉出來了哦！,
25,,*,你看，我獲得的千紙鶴──,
