id,name,desc
1,成為偶像吧！,\n
2,海選賽報名,\n
3,科技少女,\n
4,遲到的海選賽,\n
5,默契訓練,\n
6,主唱忘詞啦,\n
7,加賽一場,\n
8,邂逅,\n
9,室外排練,\n
10,張飛同學的餐廳,\n
11,桃園樂隊,\n
12,加油吧，大家！,\n
13,幸運的邂逅,\n
14,這也能稱為朋友？,\n
15,不要打鍵盤手的主意！,\n
16,主唱失聲了,\n
17,真心話大冒險,\n
18,友誼的華麗樂章,\n
19,居然停電了？！,\n
20,雨中夢幻祭,\n
81,訓練成果,\n
82,四位病號,\n
83,腹黑醫師,\n
84,闖入圖書館,\n
85,新的提議,\n
86,溫泉度假,\n
87,踴躍報名,\n
88,熟悉味道,\n
89,穿越森林,\n
90,抵達溫泉,\n
91,片刻的休憩,\n
92,心不在焉,\n
93,印證猜測,\n
94,旅行的真相,\n
95,孤單學妹,\n
96,圖靈遊戲,\n
97,感情的本質,\n
98,過去的陰影,\n
99,焚風過境,\n
100,魂器計劃,\n
101,猶豫不決,\n
102,學園異變,\n
103,內憂外患,\n
104,決斷,\n
105,決心,\n
106,前途堪憂,\n
107,意料之中,\n
108,沉默的誓言,\n
109,幽靈,\n
110,好奇的貓,\n
111,訣別過去,\n
112,變化,\n
113,不祥的預感,\n
114,噩夢,\n
115,月下銀月,\n
116,因果報應,\n
117,叛徒,\n
118,正面對決,\n
119,天真的代價,\n
120,埋葬未來,\n
121,身不由己,\n
122,聽風者,\n
123,錯誤的期待,\n
124,火中的幻象,\n
125,儀式完成？,\n
126,敵人的敵人,\n
127,生存的智慧,\n
128,對話,\n
129,神明之怒,\n
130,聯手,\n
131,心照不宣,\n
132,密謀,\n
133,火,\n
134,片刻安寧,\n
135,回到地上,\n
136,蔽日煙塵,\n
137,跨入地獄,\n
138,熔岩的暴君,\n
139,噩夢之繭,\n
140,撤退,\n
141,禍不單行,\n
142,分頭行動,\n
143,御駕親征,\n
144,迷茫,\n
145,奇跡,\n
146,一線生機,\n
147,使命,\n
148,最後的掙扎,\n
149,無暇慶祝,\n
150,從今往後,\n
151,你好！沙灘,\n
152,假期開始！,\n
153,米迦勒的煩惱,\n
154,龐統的弱點？,\n
155,遊戲大賽,\n
156,疲憊的銀月,\n
157,假期結束,\n
158,醫者仁心,\n
159,春日載情,\n
160,予你花冠,\n
161,最佳拍檔？,\n
162,周而復始的情人節,\n
