id,desc
1000101,20回パーツ購入（アバター限定ショップのガチャも含む）する度に、勇気、魅力、知識が+1されます（この効果の上限は25回まで）。
1000102,20回パーツ購入（アバター限定ショップのガチャも含む）する度に、勇気、魅力、知識が+1されます（この効果の上限は30回まで）。
1000103,20回パーツ購入（アバター限定ショップのガチャも含む）する度に、勇気、魅力、知識が+1されます（この効果の上限は40回まで）。
1000104,20回パーツ購入（アバター限定ショップのガチャも含む）する度に、勇気、魅力、知識が+1されます（この効果の上限は55回まで）。
1000105,20回パーツ購入（アバター限定ショップのガチャも含む）する度に、勇気、魅力、知識が+1されます（この効果の上限は75回まで）。
1000106,20回パーツ購入（アバター限定ショップのガチャも含む）する度に、勇気、魅力、知識が+1されます（この効果の上限は100回まで）。
1000201,水晶のレベルUPまたは変換時に、彫刻刀の消費量が1%減少します。
1000202,水晶のレベルUPまたは変換時に、彫刻刀の消費量が2%減少します。
1000203,水晶のレベルUPまたは変換時に、彫刻刀の消費量が3%減少します。
1000204,水晶のレベルUPまたは変換時に、彫刻刀の消費量が4%減少します。
1000205,水晶のレベルUPまたは変換時に、彫刻刀の消費量が5%減少します。
1000206,水晶のレベルUPまたは変換時に、彫刻刀の消費量が7%減少します。
1000207,水晶のレベルUPまたは変換時に、彫刻刀の消費量が0.2%減少します。
1000208,水晶のレベルUPまたは変換時に、彫刻刀の消費量が0.2%減少します。
1000209,水晶のレベルUPまたは変換時に、彫刻刀の消費量が0.2%減少します。
1000210,水晶のレベルUPまたは変換時に、彫刻刀の消費量が0.2%減少します。
1000211,水晶のレベルUPまたは変換時に、彫刻刀の消費量が0.2%減少します。
1000301,商店街の売店で商品を購入すると、4%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000302,商店街の売店で商品を購入すると、7%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000303,商店街の売店で商品を購入すると、10%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000304,商店街の売店で商品を購入すると、14%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000305,商店街の売店で商品を購入すると、18%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000306,商店街の売店で商品を購入すると、25%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000307,商店街の売店で商品を購入すると、1%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000308,商店街の売店で商品を購入すると、1%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000309,商店街の売店で商品を購入すると、1%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000310,商店街の売店で商品を購入すると、1%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000311,商店街の売店で商品を購入すると、1%の確率で消費した20%が戻ってきます（このバフは重複可能）。
1000401,生徒募集所で10連モードの募集を行うたびに、2%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000402,生徒募集所で10連モードの募集を行うたびに、3%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000403,生徒募集所で10連モードの募集を行うたびに、4%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000404,生徒募集所で10連モードの募集を行うたびに、5.5%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000405,生徒募集所で10連モードの募集を行うたびに、7%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000406,生徒募集所で10連モードの募集を行うたびに、10%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000407,生徒募集所で10連モードの募集を行うたびに、0.5%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000408,生徒募集所で10連モードの募集を行うたびに、0.5%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000409,生徒募集所で10連モードの募集を行うたびに、0.5%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000410,生徒募集所で10連モードの募集を行うたびに、0.5%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000411,生徒募集所で10連モードの募集を行うたびに、0.5%の確率で刻印が1つ戻ってきます（このバフは重複可能）。
1000501,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、2%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000502,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、3%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000503,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、4%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000504,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、5.5%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000505,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、7%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000506,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、10%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000507,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、0.5%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000508,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、0.5%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000509,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、0.5%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000510,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、0.5%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000511,プレミアムガチャ、または祈願ガチャで10連ガチャを行うたびに、0.5%の確率でプレミアムガチャコインが1枚戻ってきます（このバフは重複可能）。
1000601,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、2%の確率で1つ追加作成します（このバフは重複可能）。
1000602,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、3%の確率で1つ追加作成します（このバフは重複可能）。
1000603,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、4%の確率で1つ追加作成します（このバフは重複可能）。
1000604,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、5.5%の確率で1つ追加作成します（このバフは重複可能）。
1000605,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、7%の確率で1つ追加作成します（このバフは重複可能）。
1000606,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、10%の確率で1つ追加作成します（このバフは重複可能）。
1000607,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、0.5%の確率で1つ追加作成します（このバフは重複可能）。
1000608,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、0.5%の確率で1つ追加作成します（このバフは重複可能）。
1000609,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、0.5%の確率で1つ追加作成します（このバフは重複可能）。
1000610,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、0.5%の確率で1つ追加作成します（このバフは重複可能）。
1000611,「デート」-「プレゼント作成」からプレゼントを1つ作るたびに、0.5%の確率で1つ追加作成します（このバフは重複可能）。
1000701,宿舎の快適度による収益受取時に、5%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000702,宿舎の快適度による収益受取時に、10%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000703,宿舎の快適度による収益受取時に、15%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000704,宿舎の快適度による収益受取時に、20%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000705,宿舎の快適度による収益受取時に、25%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000706,宿舎の快適度による収益受取時に、35%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000707,宿舎の快適度による収益受取時に、1%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000708,宿舎の快適度による収益受取時に、1%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000709,宿舎の快適度による収益受取時に、1%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000710,宿舎の快適度による収益受取時に、1%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000711,宿舎の快適度による収益受取時に、1%の確率で20%分のアイテムボーナスを追加で獲得します（このバフは重複可能）。
1000801,毎日ログインボーナスの受取時に、1%の確率で100%分のボーナスを追加で獲得します。
1000802,毎日ログインボーナスの受取時に、2%の確率で100%分のボーナスを追加で獲得します。
1000803,毎日ログインボーナスの受取時に、3%の確率で100%分のボーナスを追加で獲得します。
1000901,普通販売機での抽選時に、3%の確率で20%分の交換券を追加で獲得します。
1000902,普通販売機での抽選時に、6%の確率で20%分の交換券を追加で獲得します。
1000903,普通販売機での抽選時に、10%の確率で20%分の交換券を追加で獲得します。
1000904,普通販売機での抽選時に、14%の確率で20%分の交換券を追加で獲得します。
1000905,普通販売機での抽選時に、20%の確率で20%分の交換券を追加で獲得します。
1001001,オートモードの収益受取時に、5%の確率で10%分のゴールドを追加で獲得します。
1001002,オートモードの収益受取時に、10%の確率で10%分のゴールドを追加で獲得します。
1001003,オートモードの収益受取時に、15%の確率で10%分のゴールドを追加で獲得します。
1001004,オートモードの収益受取時に、20%の確率で10%分のゴールドを追加で獲得します。
1001005,オートモードの収益受取時に、30%の確率で10%分のゴールドを追加で獲得します。
1001101,オートモードの収益受取時に、5%の確率で10%分のEXPドリンクを追加で獲得します。
1001102,オートモードの収益受取時に、10%の確率で10%分のEXPドリンクを追加で獲得します。
1001103,オートモードの収益受取時に、15%の確率で10%分のEXPドリンクを追加で獲得します。
1001104,オートモードの収益受取時に、20%の確率で10%分のEXPドリンクを追加で獲得します。
1001105,オートモードの収益受取時に、30%の確率で10%分のEXPドリンクを追加で獲得します。
1001201,フレンドのハートの受取時に、ハート1つにつき7%の確率で1つ追加獲得します。
1001202,フレンドのハートの受取時に、ハート1つにつき14%の確率で1つ追加獲得します。
1001203,フレンドのハートの受取時に、ハート1つにつき21%の確率で1つ追加獲得します。
1001204,フレンドのハートの受取時に、ハート1つにつき30%の確率で1つ追加獲得します。
1001301,換金所での毎日1回の無料受取時に、3%の確率で1回ゴールドを追加獲得します。（一日一回のみ発動可能）
1001302,換金所での毎日1回の無料受取時に、6%の確率で1回ゴールドを追加獲得します。（一日一回のみ発動可能）
1001303,換金所での毎日1回の無料受取時に、9%の確率で1回ゴールドを追加獲得します。（一日一回のみ発動可能）
1001304,換金所での毎日1回の無料受取時に、15%の確率で1回ゴールドを追加獲得します。（一日一回のみ発動可能）
1001401,きらめき手帳のミッションボーナス受取時に、5%の確率で50%分のページを追加で獲得します。
1001402,きらめき手帳のミッションボーナス受取時に、10%の確率で50%分のページを追加で獲得します。
1001403,きらめき手帳のミッションボーナス受取時に、15%の確率で50%分のページを追加で獲得します。
1001404,きらめき手帳のミッションボーナス受取時に、25%の確率で50%分のページを追加で獲得します。
1001501,オートモードの収益上限を15分間延長します（このバフは重複可能）。
1001502,オートモードの収益上限を20分間延長します（このバフは重複可能）。
1001503,オートモードの収益上限を25分間延長します（このバフは重複可能）。
1001504,オートモードの収益上限を35分間延長します（このバフは重複可能）。
1001505,オートモードの収益上限を45分間延長します（このバフは重複可能）。
1001506,オートモードの収益上限を65分間延長します（このバフは重複可能）。
1001507,オートモードの収益上限を5分間延長します（このバフは重複可能）。
1001508,オートモードの収益上限を5分間延長します（このバフは重複可能）。
1001509,オートモードの収益上限を5分間延長します（このバフは重複可能）。
1001510,オートモードの収益上限を5分間延長します（このバフは重複可能）。
1001511,オートモードの収益上限を5分間延長します（このバフは重複可能）。
1001601,戦姫の所持上限が5UPします。
1001602,戦姫の所持上限が10UPします。
1001603,戦姫の所持上限が20UPします。
