id,desc
31001,強敵説明：\n封印が再び解かれた。その日、人類はもう一度思い出した。カオスの力によって支配される恐怖を…。カオスの力は崩された世界の均衡から生まれた産物。「理」の力が秘められている。
31002,魔炎洗礼
31003,カオスリーダーが噴出した魔炎は、敵に巨大なダメージを与える。更に敵のバフ効果を全部解除し、解除されたバフ効果の数に基づき、敵全体にダメージを与える。
31004,圧制
31005,全ての敵に一定のダメージを与える。このスキルで敵を倒した場合、自身がもう一回行動可能になる。
31006,湮滅
31007,HPが一番低い敵を追放し、そのHP上限値の防御力無視のダメージを与える。現HPを超えた部分は残りの敵に分配される。
31008,カオスアーマー
31009,ターン効果：自分のターン開始時に、ダメージスキル・マイナス効果を2回無効化できるバリアを獲得する。2ターン継続。
32001,強敵説明：\nカオスアビスに彷徨う暗黒騎士カスナは底なしの欲望に支配された。彼はもはや生きる目的さえ失い、ただただ彷徨うだけだった…
32002,恐怖形骸
32003,敵後列に巨大なダメージを与え、ランダムで1名の戦姫を混乱させる（混乱状態の戦姫は味方をランダム通常攻撃する）。更に味方のHPが一番少ないキャラを自身の分身に変化させ、分身はそのキャラのステータスを継承し、与ダメージと被ダメージが共に2倍になる。
32004,マインドコントロール
32005,2ターンの間、通常攻撃は50%の確率で敵にマインドコントロール効果を付与する、付与された戦姫が攻撃するときはランダムで1体の味方戦姫を攻撃目標とする。
32006,王の軍勢
32007,暗黒騎士の分身が 1体存在するごとに、暗黒騎士及びその分身の攻撃力と突破力がアップされる
32008,指令
32009,暗黒騎士が攻撃する時、分身はそれぞれランダム1体の敵戦姫に攻撃する。分身の攻撃は吸血効果付き。（敵のHPを一部自身のHPに変換する）
