id,title,name,dialog,select_text
1,,,燦々と輝く太陽、白い砂浜――\n涼しい風と共に潮の香りがした。,
2,,,誰もが、この風景を目にしたら心が躍るだろう。\nそう、僕以外は……,
3,,,何でかって？\nそれは今の僕を見れば分かって貰えるだろう……,
4,,,"
顔は既に日焼けで真っ赤。
目を閉じても避けられない眩しい日差し。
頬を流れ落ちたしずくは、果たして汗なのか、
それとも涙なのか……",
5,,,日が当たらない、涼しい所に行けばいいって？,
6,,,それができればとっくにしているよ！！！,
7,,,そして今、僕の横に数センチ程のカニが現れた。\n心なしか、僕と目が合った様な気がした。,
8,,,無意識に手で振り払おうとしたが、\n手を動かすことができなかった。,
9,,,そう……今の僕は、首から下が全て砂に埋められ、\n頭だけ外に出ている状態なのだ……,
10,,,カニはハサミを振り回しながら、\n地面にあった一枚の写真を踏みつけて、\nトゲトゲの足で僕の方へと近づいてきた……,
11,,,たかが数センチの小さな生き物のはずなのに、\n巨大な怪物に迫られているような絶望感を感じた。,
12,,,一体なぜ、こんな事に……,
13,,,――夏が来た。,
14,,,日に日に暑さが増す中、\n生徒たちは勉強や訓練に身が入らなくなっていた。\nそんな皆を元気付け、身も心も休ませるため――,
15,,,生徒会は海辺への旅行を企画した！,
16,,イサウ,ヤコブ見て！海よ！,
17,,ヤコブ,これが、海……初めて見た……！,
18,,夏侯惇,ハッハッハッ！\n初めて見た時は私も驚いたよ。\n私の知るどの草原よりも、遥かに広いな！,
19,,夏侯惇,そういや、\n技術部が水に浮かぶ乗り物を開発したらしいな……\nせっかくなら借りてくればよかったな……,
20,,*,面白そうだけど、\n技術部製って聞くと、少し不安だな……,
21,,*,てか、僕らより先に来ている人もいるんだね。\n店までできているし……,
22,,夏侯惇,これも生徒会の企画らしいぞ。\n店も商品も生徒会が用意してくれたものだ。\n私は単なる手伝いさ。,
23,,貂蝉,ささ、みんな～。先に着替えてらっしゃい。\n海に来たのなら、着るべき衣装に着替えないとね♡,
24,,シルバー,更衣室はあっちだ、皆で行こう。,
