id,title,name,dialog,select_text
1,学園戦争,,張郃は、盤上での自分の運を信じていた。,
2,,,最悪の状況にあっても、\nどんな凄腕の相手に出くわしても、\n手を組んでいかさまをする相手でも、だ……,
3,,,張郃はいつも肝心な時に重要なカードを引き……\n一発逆転する。,
4,,,勝利、権力、取引、手下……\nゲームは張郃にすべてをもたらした。\nゲームでなら、彼女は紛れもなく王だ。,
5,,,そして今日もまた、\n新たにカードゲームサークルに参加した挑戦者が、\n張郃が王の道を進む踏台となる――,
6,,張郃,カードは「緑のレンジャー」、\n「赤のレンジャー」ダブル。,
7,,張郃,（今「赤のナイト」から「赤の賢竜」まで揃った。\n「赤の王」が出れば、『血の宮廷』が完成する！）,
8,,張郃,（駆け出しが、どうやって私に挑戦する気……？）,
9,,曹操,では、私の番だな？,
10,,曹操,引くぞ――\nふっ、これは……「赤の王」ね？,
11,,張郃,（そんな！？）,
12,,曹操,では、勝負だ……\n「赤の王」、「黄の王」、「緑の王」、\n「三王の裁判」で！,
13,,曹操,張郃先輩の組み合わせはどうかな？,
14,,,曹操はここまでで10のサークルに勝利して来た。\n11人目の敗者となったサークルリーダーの張郃も\n彼女の覇王への道の踏台となった――,
15,,張郃,わ……私の負けよ。\n曹操さん、言うことを聞くから、\nサークルのみんなを困らせないでちょうだい。,
16,,曹操,ほぅ……なかなかに器量があるわね。,
17,,曹操,ねぇ、私と一緒に来ない？\n征服しないといけないサークルはたくさんあるし、\n一人ではさすがに時間がかかる……,
18,,張郃,学園を制覇して、この乱世を終わりにするつもり？,
19,,曹操,ふふ……そう思ってもらっても構わないわ！,
20,,,かつて、幽夢学園は争いの地になってしまった。,
21,,,サークル同士の争い、豪傑の蜂起……\n戦は止まることがなかった。\nそう、ある生徒が入学してくるまでは。,
22,,,「なんとなく入学してしまったが、\n来たからには生き抜いてみせる。」,
23,,,曹操は、ここでひと暴れして、\n偉業を成し遂げようと決心した！,
24,風紀委員会,,曹操に頭を下げるサークルの先輩が増えるにつれ、\n学園を包んでいた緊張感も和らいでいった。,
25,,,サークル間の争いは徐々に沈静化し、\n生徒たちは久しぶりに元気な顔を取り戻した。,
26,,,これらの変化は大きな勢力からも注目されていた。\nそれは、風紀委員会――,
27,,ミカエル,委員会の経営資源と許可権を与えましょう。\n学園の混乱を一刻も早く終わらせるためですが、\nこれはあなたの目的とも一致しているはずですよね。,
28,,曹操,白々しい、私に枷をかけるというのか……,
29,,曹操,私は覇王を目指している。あなたたちはただ、\n戦える人手が欲しいだけなのでは？,
30,,ミカエル,曹操さん！,
31,,ミカエル,あなたが進むその先は、今のサークル派閥と\nいったい何が違うというのですか？\nこれでは董卓と何も変わらないではないですか！！,
32,,曹操,ふっ……言うじゃない……,
33,,劉備,ねえ、曹操さん……,
34,,劉備,風紀委員からの勧誘なんて滅多にないチャンスよ。董卓派にはそんなチャンスないわ。,
35,,曹操,！？,
36,,曹操,……あなたは？,
37,,劉備,私は劉備、通りすがりのただの風紀委員です。,
38,,曹操,……,
39,,曹操,……考えておこう。,
40,,張郃,会長？,
41,,ミカエル,さすが曹操さん！\nでは具体的な協力方法は明日、話し合いましょう。,
42,,ミカエル,曹操さん、期待していますよ。,
43,,ミカエル,風紀委員、撤収！,
44,,劉備,はっ！,
45,,劉備,またね、曹操さ～ん。,
46,,曹操,……,
47,,張郃,会長、今のは……？,
48,,曹操,（彼女を見た時の……この気持ちはなんだ……）,
49,,曹操,（劉備……一体何者なんだ？）,
50,作戦コード：焼きそばパン,,風紀委員会は曹操の参加により、力を増していた。,
51,,,伝統破りな行動に、文句を言う先輩たちもいたが、\n事実は何よりの証拠で、大半のサークルは\n効果的に管理され、制御されていた。,
52,,,現在残っているのは、\n手におえない秘密サークル：董卓派のみだった。,
53,,曹操,準備はいい？\nこの売店が董卓派にとって、どんな意味があるか、もう一度説明するまでもないわね？,
54,,張郃,焼きそばパンの30%以上の地下取引が\nここで行われており、,
55,,張郃,ここのデリバリーネットワークを通じ、\n学園内のスケジュール、自習、サークル等に関わる\n人員の動き全てが、董卓派に把握されています。,
