id,title,name,dialog,select_text
1,借り物競走,バニラ,スターターピストル、ホイッスル……\nよし、準備完了なのです！,
2,,バニラ,第一種目は……借り物競走……,
3,,バニラ,よし、バニラ！\n歴史に名を残すレフェリーになるのです！,
4,,バニラ,はーい、注目です！\n今から借り物競走のルールについて説明します！,
5,,バニラ,まず、選手のみなさんには、\n番号順にこちらでバッチを引いてもらいます。\nバッチに書いてある物を借りて来てくださいね～！,
6,,バニラ,指定の物を持って、ゴールした時間によって、\n成績が決まります。,
7,,呂蒙,先輩、どんな物があるのか、\nちょっとだけ教えてくれませんか？,
8,,バニラ,ダメですよ～。\nただ一つ言えるのは、\n借り物の種類が非常に多いことですかね～。,
9,,バニラ,覚悟しておかないと、後であたふたしますよ～。,
10,,呂蒙,えっ！バニラ先輩がそんな事を言うなんて……\nなんだかヤバそうな気が……,
11,,魏延,そうですね。\n気合を入れて頑張らないといけませんね。,
12,,バニラ,では、順番にバッチを引いてください。\n皆が引いてから、2分間の準備時間があります。,
13,,呂蒙,なっ！これは……！\n神は私を見放した……,
14,,,呂蒙がバッチを引いた後、嘆き始めた。,
15,,魏延,呂蒙さん、どうしたのですか？,
16,,呂蒙,わたし、もうリタイアするしかないわ……\n魏延、幸運を祈るわ……,
17,,貂蟬,あら、呂蒙ちゃん、ラッキーじゃない。\n結構、簡単な物当てて。,
18,,呂蒙,貂蝉先生、よく見てくださいよ～。\n劉備先輩が愛用している双剣ですよ？\nこれのどこがラッキーなんですか！,
19,,呂蒙,劉備先輩の普段の真面目な姿を思い浮かべると……\nあ、足が震え……,
20,,貂蟬,劉備さんはただ仕事に対して真面目なだけで、\nとっても優しい子よ。\nしかもこれ、少なくとも確実に手に入る物じゃない。,
21,,呂蒙,その言い方だと、そもそも手に入らない物が\n書かれている場合があるんですか？,
22,,貂蟬,手に入らないって程じゃないけど、\nかなり難しい物もあるみたいよ。\nみんなの表情をよく見てみなさい？,
23,,,周囲を見渡すと、\n参加者が次々と絶望の表情を浮かべていた。,
24,,ダラダラしている生徒,えっ！？シルバー先輩の目隠し……\n無理ゲーでしょ……,
25,,情報通の生徒,それはまだマシよ！\n私は許褚さんがいつも手に持っている花なのよ……,
26,,呂蒙,うん、急に自分のお題が\nそこまで難しくないと思えるわ……,
27,,呂蒙,ちなみに魏延さん、あなたのは？,
28,,魏延,ふふ、当たりです。\n亮先輩がいつも持ってる扇子です。,
29,,呂蒙,ええ！いいなぁ～。\nこれもわたしが幸運を祈ってあげたおかげでしょ！,
30,,魏延,そうですね……\n亮先輩は今、スタッフ席にいるはずだから……,
31,,呂蒙,スルーされた！？\nムムム……今回の勝者は魏延さんで決まりかな。,
32,,バニラ,それでは選手の皆さん、位置についてください！\nよーい、ドン！,
33,,,"
選手たちは、ピストルの音と同時に、
各自のお題を探して、散り散りに駆けていった。
自分が飼っている狐を抱きしめている
周瑜以外は……",
34,,,周瑜はピストルが鳴ると、物を借りる様子もなく、\nそのままゴールへ向かって走った。,
35,,バニラ,周瑜さん、58秒です！,
36,,ダラダラしている生徒,えっ、嘘？\nあの人、まっすぐゴールに向かっただけじゃない！\n何も借りてきてないわ！,
37,,バニラ,それがクリアしているんですよ。\n彼女が引いたお題は「狐」なのです。,
38,,情報通の生徒,えっ！？何それ！運良すぎ！,
39,,情報通の生徒,レフェリー、これってズルなんじゃ……,
40,,周瑜,私はレフェリーの前でちゃんとお題を引いたわよ。\nズルなんてできる訳ないじゃない。,
41,,ダラダラしている生徒,周瑜とバニラ先輩は同じ学部じゃない！\nきっと裏で何かしたんでしょ！,
42,,周瑜,そんな事しないわよ。\nそれに、バニラ先輩を侮辱するのは許さないわよ！\n尊敬できる先輩だから！,
43,,シルバー,バッチを入れたのは私だ。\nお前たち、何か言いたいことでも？,
44,,情報通の生徒,えっ？シルバー先輩！？,
45,,呂蒙,なんか……\n急に気温が20度ぐらい下がった気がするわ……,
46,,シルバー,周瑜が手にしたバッチは、\nお前たちのバッチと変わらない。\n借り物のお題も彼女が手にしている狐で問題ない。,
47,,シルバー,ただ単純に、彼女の運が良く、\n持っている物を当てただけだ。,
48,,シルバー,逆に聞こう。\nお前たちの誰かがこのバッチを引いた場合、\nそう簡単に達成できるものなのか？,
49,,シルバー,というわけだ。\nバッチに問題はないし、\nもちろん不正の可能性も存在しない。,
50,,シルバー,ここで揉めている時間があるなら、\nさっさと自分のお題をクリアしたらどうだ？,
51,,,シルバーはそう言いながら、ゴールに走って来る\n魏延を見た。その手にはしっかりと\n諸葛亮の扇子が握られていた。,
52,,バニラ,シルバーさん、助けてくれてありがとうです。,
53,,シルバー,礼には及ばんよ。\nただまぁ、これぐらいの問題も解決できないと、\n歴史に名を残すのは難しいぞ、レフェリー。,
54,,バニラ,はい！頑張ります！,
55,,周瑜,申し訳ございません、先輩。\n私のせいで、とやかく言われてしまって……,
56,,バニラ,いいのですよ～。\n少し遅くなりましたけど、\n1位おめでとうございます、周瑜さん。,
57,,周瑜,あの、先輩。\n良ければこのバッチ、貰っていただけませんか？,
58,,バニラ,え？\nいやいや、これはそれなりに記念になる物ですよ？,
59,,周瑜,だからこそです。\n先輩に受け取っていただきたく……,
60,,周瑜,それにずっと、先輩の耳、\n狐さんと似ていると思っていましたので。,
61,,シルバー,それはまぁ、バニラはもともと……,
62,,バニラ,シルバーさん！\nそんなことは今は言わなくて良いのです！,
63,野球,バニラ,呂蒙さんの言う通り、野球場は賑やかですね～。,
64,,バニラ,他の試合より、ここの観客は遥かに多いですね！,
65,,呂蒙,でしょでしょ！\nみんな関羽先輩の試合を見に来ているのですよ！,
66,,バニラ,「武聖」の関羽さんですか。\n確かに、学園でかなりの人気者ですね。,
67,,呂蒙,そうなんですよ！戦闘力だけではなく、\n人々を魅了する技を持っているのですよ！\nだから、ファンが大勢にいるんです！,
68,,バニラ,呂蒙さんもその一人、ということですね。,
69,,呂蒙,そうです！\n関羽先輩が嫌いな人なんていません！,
70,,呂蒙,しかもしかも！\n試合が終了した後、関羽先輩は暫く残って、\n皆に野球のコツを教えてくれるそうなんですよ！,
71,,呂蒙,関羽先輩と至近距離で話せて、\n記念写真も撮れるチャンスなんです！\nだから、みんな集まっているんだと思います。,
72,,バニラ,うーん、それは大変な人混みになりそうですね……\n私はレフェリーの仕事を終えたら、\nさっさと帰ります～。,
73,,呂蒙,"
ええええええ！
これは関羽先輩と接近できるチャンスなんですよ！
せめて、わたしの代わりにサイン付きブロマイドを
バニラ先輩が貰ってきてくださいよ！",
74,,バニラ,まさか呂蒙さんが\nここまで熱狂的なファンだったなんて……,
75,,バニラ,とりあえず資料を確認しないと……\n選手リスト、成績記録表……うん！これでよし！,
76,,バニラ,まもなく試合開始します！,
77,,,"
観客の賑やかな声援の中、
野球の試合は順調に進んだ。
そして、関羽は皆の期待に応えるかのように、
神威学部を決勝戦まで導いた。",
78,,,そしてついに、\nバニラの「ホームランです！」という宣告と\n観客の熱烈な拍手で、野球試合は幕を閉じた。,
79,,,関羽は余裕の表情でベースを一周した後、\n裏に戻り、野球指導の準備に取り掛かった。,
80,,バニラ,やはり呂蒙さんの言う通りでしたね。\n関羽さんが終始、試合の主導権を握ったまま、\n勝利を収めました。,
81,,バニラ,よーし！これで今日の仕事も終わりが見えました！\n早く終わらせて、図書館で記録しないと。フフッ。,
82,,,野球場から大きな歓声が上がった。\nみんな、憧れの関羽に少しでも近づきたいようだ。,
83,,ダラダラしている生徒,先輩！こっち見てください！,
84,,情報通の生徒,先輩、さすがです！まさに神威学部の誇りです！,
85,,バニラ,野球指導が始まりそうですね。\n今のうちにここを離れた方がいいでしょう。,
86,,バニラ,ん……？何か忘れたような……？,
87,,バニラ,あああ！成績記録表は、\n選手全員にサインして貰わないと……！,
88,,バニラ,うぅ……よりによって、関羽さんから\nサインを貰うのを忘れてしまったのです……\nでも、この人だかりだと……,
89,,,バニラは関羽の周囲に集まる人たちを見て、\n頭を悩ませた。,
90,,バニラ,でも、記録表は試合終了から1時間以内に、\n選手全員に確認をしてもらわないと……,
91,,バニラ,……覚悟を決めるしかないようですね……\n行くのです、バニラ！あなたならできます！,
92,,,自分を激励した後、バニラはその小柄な体を、\n関羽の周囲にできた人だかりの中へとねじ込んだ。,
93,,バニラ,すみません……！\nうっ、と、通してください……！\n大事な物を、関羽さんに……,
94,,ダラダラしている生徒,キャッ！い、今、何かモフモフしたものが\n足元から通って行ったような……？\n誰かのペットかな？,
95,,情報通の生徒,もう、そういうのはいいから。\nさっき、関羽先輩こっちを見たわよ！,
96,,ダラダラしている生徒,ええ……見逃した……,
97,,バニラ,はぁ……はぁ……あ、あと少しで……,
98,,バニラ,あと少しで関羽さんの近くに……,
99,,バニラ,関羽さん！こ、これにサインをお願いします。\n成績記録……,
100,,,そう言いながらバニラは、\n手に持っているファイルを関羽へと差し出した。\n中にはバニラが整理した成績記録表がある。,
101,,,"
それに関羽がサインをしてくれれば、
すぐさまこの人だかりから逃げ出すことができる。
バニラはそう思いながら、
心の中で逃走経路を思い浮かべていた。",
102,,関羽,おや、バニラ先輩。\n先輩であればこんな所まで来なくとも、\n私の方からサイン付きブロマイドを届けたのに。,
103,,バニラ,えっ？サイン付きブロマイド？\nいえいえ、私はただ記録表に……,
104,,,説明をしようとするバニラだったが、関羽が\nファイルから取り出した物を見て唖然とした……\nそれは、関羽の写真だった。,
105,,ダラダラしている生徒,まさかバニラ先輩まで\n関羽先輩のファンだったなんて！\nさすがカリスマの関羽先輩！,
106,,バニラ,な、なんで！？ファイルに入っているのは\n成績記録表のはずなのに……\nどうして写真が……,
107,,,そう言って、バニラは野球試合が始まる前の、\n呂蒙との会話を思い出した。,
108,,呂蒙,"
バニラ先輩、これ見てください！
関羽さんの超高画質の写真！サインして貰うために
今日わざわざ持って来たんですよ！
ねね、これを先輩のファイルに入れていいですか？",
109,,バニラ,まさか、あの時……,
110,,バニラ,関羽さん、それではなくてですね……\n成績記録表の方を……,
111,,関羽,うむ、構いませんよ。,
112,,関羽,ブロマイドと記録表、\nどちらにも、しっかりとサインしました。\nどうぞお受け取りください、バニラ先輩。,
113,,バニラ,……ありがとうございます。,
114,,バニラ,ぐぬぬ、大きな貸しですよ、呂蒙さん！,
115,バレーボール,バニラ,バレーボールの試合がもうすぐ始まります……,
116,,バニラ,はぁ……はぁ……早く体育館に行かないと……,
117,,バニラ,ふぅ……間に合いました。\nレフェリーが遅刻したらまずいですもんね。,
118,,バニラ,うん、みんな集まっているようですね。\nでは選手確認をして、入場しましょう～。,
119,,生徒たち,はい！,
120,,バニラ,まずは隠匿学部代表、周瑜、司馬懿……\nうちの学部は問題ないようですね！,
121,,周瑜,私たちにご期待ください、バニラ先輩。,
122,,張郃,この日の為に、周瑜先輩は毎日\n張り切って練習してましたからね……,
123,,周瑜,そ、それは今言わなくて良い……！,
124,,バニラ,皆がいい成績を収められると、信じていますよ！\n頑張ってくださいね！,
125,,シルバー,ふっ、果たしてそれはどうかな？,
126,,バニラ,あれ？\nシルバーさん、神威学部の応援に来たのですか？,
127,,バニラ,うーん、でもシルバーさんがいると、\n逆に後輩たちが緊張すると思いますよ……,
128,,バニラ,……あれ？\nシルバーさん、なんで選手のゼッケンを……！,
129,,シルバー,ふっ、神威学部長として、\nこういう時は自ら前に立たないとな。,
130,,バニラ,シルバーさん、\nさすがにそれは他の学部に不公平ですよ！,
131,,シルバー,なら、お前も参加すればいいじゃないか？,
132,,バニラ,だ、だめですよ！\n私はレフェリーとしてここにいるのです！,
133,,シルバー,ならしょうがないな。まぁ、レフェリーとして\n公平なジャッジができると信じているぞ。,
134,,バニラ,もう！シルバーさんは勝負事となると\nすぐにムキになるんだから！,
135,,シルバー,とりあえず、選手の確認は済んだかな？,
136,,バニラ,……はい、神威学部は入場しても大丈夫です。,
137,,,シルバーが他のメンバーを率いて入場するのを見て\nバニラはため息をこぼすことしかできなかった。,
138,,周瑜,えっと、バニラ先輩？大丈夫ですか？,
139,,バニラ,あっ、心配させてすみません。\nあなたたちも早く入場してください。,
140,,バニラ,私はあなたたちを信じていますよ……\nとりあえず、早々に神威学部に当たらなければ……,
141,,張郃,そんなに恐ろしいのですか？,
142,,張郃,シルバー先輩はダーツとか得意だと聞きますが、\n球技となると、周瑜先輩の方が上手かと……,
143,,バニラ,その恐ろしさを、\nもうすぐその身で体験するのです……,
144,,バニラ,と、とりあえず、シルバーからの球は\n無理してとらないでくださいね！安全第一です！,
145,,周瑜,はい、バニラ先輩。,
146,,,バニラの祈りが功を奏したのか、\n隠匿学部と神威学部は決勝戦にきて、\nようやく対戦することになった。,
147,,,隠匿チームは周瑜の指揮の元、\n順調に決勝戦まで勝ち進み、,
148,,,一方、神威チーム……\nというより、シルバーチームは……まぁ……,
149,,張郃,クッ……あとちょっとでとれそうなのに……,
150,,周瑜,シルバー先輩は確かに強いです。\nでも、次はきっととれますよ！,
151,,シルバー,そんな甘い考えは捨てた方が良いぞ。\n私の球は、そう簡単に受け止められない。,
152,,,そう言い放ち、シルバーはボールを高く投げた後、\n空高く跳びあがり、鋭くて重い一撃を放った。,
153,,バニラ,いけない！もし周瑜さんがこれを\n無理矢理受け止めようとしたら、\n軽いケガで済むはずがない……！,
154,,バニラ,守らないと！,
155,,,甲高いホイッスルの音が鳴り響いた。,
156,,,その音に気を取られ、周瑜の手は\n「デッドボール」であるシルバーのサーブに\n届くことはなかった。,
157,,,そしてボールが破裂する音と共に、\nその場にいる全員が我に返った。,
158,,張郃,やっ、やば……\nバニラ先輩が笛を吹いてくれなかったら、\n周瑜先輩の手、折れてたんじゃ……,
159,,バニラ,試合終了です！,
160,,バニラ,神威代表チーム、25対0で勝利！\n今年のチャンピオンです！,
161,,シルバー,ふっ、楽勝だったな。次の体育祭は、\nバニラにも参加してもらいたいものだ。,
162,,バニラ,わ、私はレフェリーでいいです……,
163,,バニラ,私が参加したって、シルバーさんに\nボコボコにされて終わるだけなのです。,
164,,シルバー,試してみないと分からないだろう？\nまぁ、お前が相手なら、\nボールが割れない程度に手加減はしてやろう。,
165,,バニラ,もう、シルバーさんったら！,
166,サッカー,,「♪♬～」\n軽快な目覚ましのメロディーは、\nすぐさま止められた。,
167,,バニラ,うう……とうとうこの日が来てしまいました……,
168,,バニラ,ううん、バニラ！\nあなたなら問題ないわ！頑張りましょう！,
169,,イサウ,ねぇねぇ、バニラ先輩。\nそろそろサッカー場に行かない？\n試合が始まっちゃうわよ？,
170,,バニラ,やめて……その恐ろしい単語を口にしないで……,
171,,バニラ,うぅ……サッカーのレフェリーなんて、\n私にはやっぱり荷が重いです……,
172,,イサウ,えっ？\nサッカーのレフェリーってそんなに難しいの？,
173,,ヤコブ,難しいというか、あれでしょう。\nサッカー場は他の試合に比べて広いですからね。,
174,,バニラ,サッカー場……その広さを思い浮かべるだけで、\n足が震えてしまいます……,
175,,バニラ,選手の後輩さんたちは、\n例えサッカー場を五周ぐらいしても、\n平気な顔をするでしょうけど……,
176,,バニラ,短い足で選手と一緒に走る私にとっては\n死活問題です！,
177,,バニラ,うわーん！私は文系少女なのです！！！,
178,,ヤコブ,うん、何というか、バニラ先輩は、\nその、昔から、お若いままで……,
179,,バニラ,その言葉、見た目が同じく幼いあなたたちに言われたくありません！,
180,,イサウ,まぁまぁ、バニラ先輩。\nだから私とヤコブが来たんじゃない。,
