id,text
110010201,スキーって刺激的！スキーしたことない人は、絶対人生損してるって！
110010202,スイ～っと！風より速く滑るぞ～！
110010203,もっと、もっと速く！雪崩よ～雪崩と競走しましょ！
110010204,先にいってるから、早く追いついてね！
110010205,冬っていいよね。みんな、目一杯スキーを楽しもうね！
110010301,刺激的なことしたいなぁ。
110010401,ストレート、コーナー！スパートかけて～……ブレーキ！スキーのテクニックならなんだって出来るよ！ご主人様も、一緒に滑りましょ！
110010501,-1
110010601,雪の加護よ！
110010701,ありがとね、先輩！
110010801,どんな雪山だろうが、私と私のスキー板なら大丈夫！
110011101,次に装備を新しくする時は、スキー板が欲しいなぁ。
110011102,この装備でスキー？ちょっと新しいかも！
110012801,スキー、教えようか？一回でいいからやってみてよ、絶対後悔させないから！
110011301,リラックスリラックス！気負っても仕方ないよ！
110011401,うっ、いたた〜。ころんじゃった……
110011501,-1
110011502,-1
110011503,-1
110011504,-1
110011601,あの雪山に誓うよ、今日から私たちの運命はこのスキー板と同じ、二人一緒だよ！
110011701,ねぇ、新しいスキー板買ったの！見て見て！
110011801,こんな狭い部屋に閉じこもってないで、私とスキーしに行こうよ！
110011901,運動すると疲れるよね、ゆっくり休んでね。
110012001,一緒にバイト？うんいいよ、新しいスキー用品買いたかったんだ！
110012101,ミッションボーナスを忘れずにね！
110012201,スキーする前に、雪山の天気とか確認するでしょ。それと同じ。学園の状況確認も忘れずにね！
110012301,こんな物、誰が気にいると思う？バーカ！
110012401,私へのプレゼント？ありがと～。そこに置いといて〜。とりあえず今は、私とスキーしよ～！
110012501,さっき滑ってる時に、偶然目に入っちゃったんだけど、まさか私へのプレゼントだったなんてね。ありがと、嬉しいな！
110012601,お帰り～、先輩！
110020201,ねむいよぅ～もう朝？え？もうお昼なんだぁ。
110020202,ねんねんころりよ、おころりよ～。
110020203,お昼まで起こさないでね～。
110020204,ベッドとお布団、それから・・・抱き枕ぁ〜、私の身体の一部だよぉ。
110020205,眠りネズミかぁ……聞いことあるような、なんだっけ、すぅ、すぅ……………あ、また寝ちゃってたぁ。
110020301,まぶたが重いよぅ。
110020401,膝枕してくれない？眠いんだけど、ベッドがなくて……こうして寝るのって……気持ちいい……あ～ご主人様、ずっとこうしててもいい？
110020501,-1
110020601,眠い……っての！
110020701,も、もう飲まさないで～……これ以上飲めないようぅ……ｚｚｚ……
110020801,なんだか眠たくなってきた……
110021101,うぅん……この装備硬い……寝たら痛そう……
110021102,この服やわらか〜い……グゥ……あっ、ってこれ、枕じゃなかった……
110022801,どこでも良いから、少し横にならせて……
110021301,あぁ、これでようやく寝れる……
110021401,うぅ、怖い夢を見たよぅ……うぅぅう……
110021501,-1
110021502,-1
110021503,-1
110021504,-1
110021601,なんかすっごくいい夢を見たんだぁ。私がウェディングドレスを着て、ご主人様が抱っこしてくれて……えっ？夢じゃなかったの！？
110021701,スヤスヤ……あっ、おかえりぃ～。
110021801,ベッド……ある……
110021901,特に用がないなら、先に寝るよ？
110022001,先にバイトに行ってて、ご主人様。少し寝たら……行くから……
110022101,ご主人様、先にミッションボーナスを受け取りに行って……私はもう少し寝てるから……
110022201,学園内が……うるさい……何かあったのかな……
110022301,もう……お昼寝中なんだから、邪魔しないでよ……
110022401,むむ……プレゼント……？ありがと……そこに置いといて～。
110022501,お～、ありがと～！これがあれば、もっと気持ちよく寝られるよ～！ご主人様も一緒に寝よう～？お昼寝は気持ちいいよ！
110022601,お帰りぃ～、ご主人様～。
110030201,ワタシの邪魔をするヤツは全て消す！全部、ぜんぶ、ゼンブ！
110030202,この世界にはアナタだけいればいいの！他は全部壊れちゃえ！
110030203,アイツはもうこの世にいない。だってアイツ、アナタに近づいたんだもの。
110030204,ねぇ、ずっとず～っと、一緒にいようね。
110030205,ご主人様、大丈夫よ！このワタシがいる限り、絶対に守ってあげるから！
110030301,ね、楽に逝かせてあげる。
110030401,このままずっとず～っと、アナタに見つめられていたいの。ワタシだけを見て。ワタシしか、見ちゃダメなの。
110030501,-1
110030601,壊れてしまいなさい！
110030701,もっと！もっとちょうだい！
110030801,もっと、おっきな包丁はないの？
110031101,ねぇ、ワタシのためだけに用意してくれたんでしょ？そうよね？
110031102,これさえあれば、ジャマ者みんな排除できる。
110032801,ご主人様を独り占めできる！ウフフフフフ～。
110031301,ご主人様、ご褒美ちょうだい～。
110031401,いや、こんな結果じゃ……
110031501,-1
110031502,-1
110031503,-1
110031504,-1
110031601,ワタシたちをジャマする人はもういないわ。これからも永遠にね。
110031701,やっと戻ってきてくれたのね〜、ご主人様！
110031801,ここで待ってるね～。
110031901,あぁ、ご主人様がワタシの膝の上に？！あぁなんて素晴らしい……今が永遠に続けばいいのに！
110032001,ご主人様、バイト中に他の女のこと、ジロジロ見ないって約束して？
110032101,ご主人様、ミッションボーナスを忘れてるわよ。
110032201,学園で事件だろうが、ワタシとご主人様の時間は誰にもジャマさせないんだから！
110032301,いらな～い。
110032401,プレゼント？ワタシだけにしてほしいんだけどぉ～。　
110032501,これちょうだい、あっ、あれもちょうだい、あなたも……ちょうだ〜い。
110032601,やっと戻って来たのね、ご主人様。ウフフフフ……
120010201,ご主人様！特別サービスだなんて……そんなもの、ございませんわ。
120010202,曹洪の生き甲斐は、ご主人様のために尽くすことですわ。
120010203,ご主人様、この者をいかがいたしましょうか……腕を使えないようにします？それとも、何も見えないようにしますか？
120010204,ご主人様がお望みとあらば、この曹洪、如何なる事でもやり遂げて見せますよ！
120010205,自分の意思が無い訳ではないのです、ですが、何よりもまず優先すべきはご主人様ですから。
120010301,これは、ご主人様のご命令です。
120010401,ご主人様、本日お出かけの際のお召し物はこちらでございます。ご朝食の準備も整っております。歯磨き粉と歯ブラシはこちらに。ご主人様、他にご用命はありませんか？
120010501,-1
120010601,こっちへ来てください！
120010701,私なんかより、EXPドリンクをもっと必要とされている方に差し上げてください。
120010801,もっとご主人様のお役にたちたいですわ。
120011101,私はメイド服で十分です。えっ、ご主人様がご覧になりたいのですか？では、すぐに着替えてまいります。
120011102,ご主人様、本日はどのようなお召し物をご希望ですか？
120012801,お散歩に行かれるのですか？ご一緒させていただきますわ。
120011301,素晴らしいご采配でした。さすがご主人様です！
120011401,先に撤退なさってください、ご主人様。ここは私が……！
120011501,-1
120011502,-1
120011503,-1
120011504,-1
120011601,ご主人様、これは……わかりましたわ。これがご主人様の願いとあらば、謹んでお受けいたします。これからも、いつまでもお傍にいさせてくださいね。
120011701,お部屋の方は綺麗に片付けておきました。他には何かございますか？
120011801,このお部屋のお掃除ですね。すぐに取り掛かります。
120011901,お布団の準備はできております。お疲れでしたら、今すぐお休みいただけますよ。
120012001,ご主人様、アルバイトのお時間ですよ。私が代わっても構いませんが……ふふっ。そこまでやる気なのでしたら、余計なことはいたしません。
120012101,忘れずに、ミッションボーナスをお受け取りください。
120012201,学園でなにやら事件が発生したようですね。ご確認されるのでしたら、お供いたします。
120012301,あの、ご主人様……私のこと、そんなにお嫌いなのですか？
120012401,ご主人様、こちらお忘れではありませんか？へっ？私へのプレゼント、ですか？
120012501,このような貴重な品、私が頂いてしまって本当によろしいのですか？
120012601,おかえりなさいませ、ご主人様。
120020201,うん？このシールドを壊せるか、やってみたいって？どうぞ……好きなだけ……
120020202,人間の心というのは、壊れやすいかと思う時もあれば、鉄壁のように硬く感じる時もある……不思議なものだ。
120020203,攻撃の属性に応じて防御特性を変化させている。これも科学技術の結晶。
120020204,シールドは、私を守るもの。しかし、心は……どう守ればいいの。
120020205,私はいつも守る側。私を守ってくれる人は現れるのだろうか。
120020301,シールド、展開！
120020401,貴方に対する攻撃は、私が受け止める。なぜなら私は盾、最強の盾なのだから。でも、貴方の心に攻撃を受けたとしても……私は……何もできない……
120020501,-1
120020601,守るために戦うの！
120020701,……防御力上昇。
120020801,皆を守るためにも、より堅固な鎧が必要だ。
120021101,防御力不足そうな装備だな。
120021102,一番頑丈な鎧を頼む。
120022801,私に最前線を任せてくれ。それが私の役目だ。
120021301,私を倒せると思うな。
120021401,盾が壊れようと、命に代えても皆を守ってみせる。
120021501,-1
120021502,-1
120021503,-1
120021504,-1
120021601,例え盾があったとしても、隙はできてしまう。背中は貴方に任せたぞ、ご主人様。
120021701,私の出番はいつなんだ、ご主人様？
120021801,ここで待機する。
120021901,貴方を見ているだけで、心が少しあたたかくなる。これは……どういう感情なんだ？
120022001,バイトの時間だ、ご主人様。
120022101,ミッションボーナスを受け取っていないようだぞ。
120022201,何やら学園で事件のようだ。私も協力するから、ご主人様も力を貸してくれ。
120022301,興味ないな。
120022401,プレゼント？感謝する。
