id,title,name,dialog,select_text
1,1-1a,僕,それでは、入学式を開始します！！\n新入生の皆さん、はじめまして！,
2,,僕,そして、ようこそ！！\nゆー！むー！がー！くー！えー！んー！へ！,
1000001,,僕,さて、紹介が遅れたね、|僕がキミたちの先輩——*。,
3,,*,ここでともに輝かしい新たな学園生活を送ろう！！,
4,,*,うんうん……今年の新入生もみんなかわいいね～。\n学園のトップ、そして唯一無二の先輩として、\nうれしくなるなぁ！,
5,,,その瞬間、誰かに頭を叩かれ、視界が暗くなる……,
6,,*,がっ！あいたたたた……,
7,,ミカエル,先輩、自重してください。,
8,,ミカエル,新入生の皆さん、私は二年生代表のミカエルです。皆さんの入学を歓迎します。,
9,,ミカエル,この学園の先輩として、\n知識や戦闘面のサポートをはじめ、\n皆さんの新生活を応援します。,
10,,*,"
痛いよミカエルさん……
あぁそうだ、入学式が終わったら、
グラウンドで学部分けテストを受けてください。
そこでみんなの今後の進路を決めるからね。",
11,,*,じゃあみんな、これからよろしく！\n学園生活を楽しむだけじゃなくて、\n是非、僕の新しいファンにもなってね！！,
12,,,その時再び衝撃が頭を襲い、覚えのある暗闇が視界を覆う……,
13,,*,え、何が起きたんだ……ここは……ぼ、僕は……,
14,,ミカエル,皆さ～ん、\nこちらのおバカさんは無視してくださいね……,
15,,,生徒たちは解散して行くが、何ごとかを話し合う声が聞こえてくる。,
16,,呂蒙,はぁ！？どういうこと？なんで入学初日から、\n試験を受けなきゃならないの！？,
17,,呂蒙,でも！抜き打ちテストにだって負けない！\n私、ファイト～！,
18,,呂蒙,あ……迷子になっちゃった……,
19,,呂蒙,あのぅ、すみません。\nグラウンドはどっちですか？\n（背後から目の前の生徒の肩を叩く）,
20,,魏延,きゃ——————っ！！\n私の後ろに立たないで！！！！\n（無意識に義手を振りまくる）,
21,,呂蒙,ちょっと！何するの！？,
22,,呂蒙,前！人がいるって！危な～い！！,
23,,*,え？何……？うわぁぁぁ！！,
24,1-2a,,少し前――,
25,,*,新入生の試験はどうなったかな……\n先輩として、やっぱり見に行くべきだな……,
26,,呂蒙,前！人がいるって！危な～い！！,
27,,*,え？何……？うわぁぁぁ！！,
28,,魏延,うきゃっ！\n（ぶつかって転ぶ）,
29,,*,いたたたた……\nうん？この柔らかい感触は……\n（少女の胸をつかむ自分の手を見て）,
30,,*,わっ！ご、ごめん！,
31,,魏延,（すぐに立ち上がる）\nあ！いいえ！私のほうこそ……\nおケガはありませんか、先輩？,
32,,*,あぁ……大丈夫……うん？\nこの義手……君は魏延だね、体は大丈夫なのかい？,
33,,魏延,はい……亮先輩から頂いた義手のおかげで、\n今はもう平気です……,
34,,*,試験に向かってたのかな？\nなら、ちょうどいい、一緒に行こう。,
35,,呂蒙,あー、あのあの！\nわたしも連れていってください！\n道に迷っちゃったんです！！,
36,,*,げ、元気な新入生だね……\nじゃあ、一緒に行こうか！,
37,,*,ほら、あそこがグラウンドだよ。\n（2つの校舎の間の芝生を指さす）\nでも、校舎の横から回っていかないと……,
38,,呂蒙,なんで遠回りするんですか？\nここを突っ切ればすぐじゃないですか！！\n（植え込みに踏みこむ）,
39,,*,こら！戻って来るんだ！そこに入っちゃーー！,
40,,許褚,あっ！おーまーえー！！よくも私が手塩にかけて\n育てた子たちを踏んだなっ！懲らしめてやる！！,
41,1-2b,呂蒙,えっ、だ、誰ですか？あの人……,
42,,*,許褚さんだ……園芸部の悪夢、学園の七不思議。\nあの子の花を踏んだら、おしまいだ……,
43,1-2c,*,お・し・ま・い・だぁ～っ！,
44,,呂蒙,うぁ……なんなのこの人、なんて凄い力……,
45,,*,許褚さんの目が覚める前に、\n早く行くよ……ほら！！,
46,,*,ふぅ～、心臓が止まるかと思ったよ……\nもう植え込みには絶対に入らないこと。\nじゃあ、こっちから行こうか。,
47,,呂蒙,あ、は、はい……\n（へへっ、面白かった～。）,
48,1-3a,魏延,先輩、テストって……何をするんですか？,
49,,魏延,亮先輩の書き置きには、\n今日行くようにとだけ書かれていて、\n詳しい内容はなにも……,
50,,*,学部分けのテストで、\nそれぞれの能力に応じて入る学部を決めるんだ。,
51,,*,学部によって、魏延の属性が決まるんだよ。,
52,,*,学部の承認をもらって初めて、\nその学部に受け入れられるのさ。,
53,,魏延,なるほど……,
54,,呂蒙,えっと……つまり、仮面舞踏会に参加する前に、\n自身に合う仮面を探す、って感じですか？　,
55,,*,ははは、まぁそういう理解も間違いじゃないね。,
56,,*,ここは幽夢学園だからね……\n夢に……不可能はないさ……,
