id,desc
101,この回廊のプラネタリウム1の技術を{1}回レベルUPする
102,この回廊のプラネタリウム1の技術を{1}回レベルUPする
103,この回廊のプラネタリウム1の技術を{1}回レベルUPする
201,この回廊のプラネタリウム2の技術を{1}回レベルUPする
202,この回廊のプラネタリウム2の技術を{1}回レベルUPする
203,この回廊のプラネタリウム2の技術を{1}回レベルUPする
301,この回廊の第{1}ステージをクリアする
302,この回廊の第{1}ステージをクリアする
303,この回廊の第{1}ステージをクリアする
304,この回廊の第{1}ステージをクリアする
305,この回廊の第{1}ステージをクリアする
306,この回廊の第{1}ステージをクリアする
307,この回廊の第{1}ステージをクリアする
308,この回廊の第{1}ステージをクリアする
309,この回廊の第{1}ステージをクリアする
310,この回廊の第{1}ステージをクリアする
401,この回廊のイベントカード「嫦娥」を累計{1}回起動する
402,この回廊のイベントカード「嫦娥」を累計{1}回起動する
403,この回廊のイベントカード「嫦娥」を累計{1}回起動する
501,この回廊のイベントカード「荀彧」を累計{1}回起動する
502,この回廊のイベントカード「荀彧」を累計{1}回起動する
503,この回廊のイベントカード「荀彧」を累計{1}回起動する
601,この回廊のイベントカード「水鏡」を累計{1}回起動する
602,この回廊のイベントカード「水鏡」を累計{1}回起動する
603,この回廊のイベントカード「水鏡」を累計{1}回起動する
701,この回廊のイベントカード「フェンリル」を累計{1}回起動する
702,この回廊のイベントカード「フェンリル」を累計{1}回起動する
703,この回廊のイベントカード「フェンリル」を累計{1}回起動する
801,この回廊のイベントカード「華佗」を累計{1}回起動する
802,この回廊のイベントカード「華佗」を累計{1}回起動する
803,この回廊のイベントカード「華佗」を累計{1}回起動する
901,この回廊のイベントカード「テレサ」を累計{1}回起動する
902,この回廊のイベントカード「テレサ」を累計{1}回起動する
903,この回廊のイベントカード「テレサ」を累計{1}回起動する
1001,この回廊のイベントカード「許褚」を累計{1}回起動する
1002,この回廊のイベントカード「許褚」を累計{1}回起動する
1003,この回廊のイベントカード「許褚」を累計{1}回起動する
1101,一度の観測でこの回廊のイベントカード「嫦娥」を{1}回起動する
1102,一度の観測でこの回廊のイベントカード「嫦娥」を{1}回起動する
1201,一度の観測でこの回廊のイベントカード「荀彧」を{1}回起動する
1202,一度の観測でこの回廊のイベントカード「荀彧」を{1}回起動する
1301,一度の観測でこの回廊のイベントカード「水鏡」を{1}回起動する
1302,一度の観測でこの回廊のイベントカード「水鏡」を{1}回起動する
1401,一度の観測でこの回廊のイベントカード「フェンリル」を{1}回起動する
1402,一度の観測でこの回廊のイベントカード「フェンリル」を{1}回起動する
1501,一度の観測でこの回廊のイベントカード「華佗」を{1}回起動する
1502,一度の観測でこの回廊のイベントカード「華佗」を{1}回起動する
1601,一度の観測でこの回廊のイベントカード「テレサ」を{1}回起動する
1602,一度の観測でこの回廊のイベントカード「テレサ」を{1}回起動する
1701,一度の観測でこの回廊のイベントカード「許褚」を{1}回起動する
1801,この回廊のイベントカード「pt」を起動し、累計{1}pt獲得する
1802,この回廊のイベントカード「pt」を起動し、累計{1}pt獲得する
1803,この回廊のイベントカード「pt」を起動し、累計{1}pt獲得する
1901,一度の観測でこの回廊のイベントカード「pt」を起動し、{1}pt獲得する
1902,一度の観測でこの回廊のイベントカード「pt」を起動し、{1}pt獲得する
1903,一度の観測でこの回廊のイベントカード「pt」を起動し、{1}pt獲得する
2001,この回廊の第11ステージで、一度に{1}ptのダメージを与える
2002,この回廊の第11ステージで、一度に{1}ptのダメージを与える
2003,この回廊の第11ステージで、一度に{1}ptのダメージを与える
2004,この回廊の第11ステージで、一度に{1}ptのダメージを与える
2005,この回廊の第11ステージで、一度に{1}ptのダメージを与える
2101,この回廊のプラネタリウム1の技術を{1}回レベルUPする
2102,この回廊のプラネタリウム1の技術を{1}回レベルUPする
2103,この回廊のプラネタリウム1の技術を{1}回レベルUPする
2104,この回廊のプラネタリウム1の技術を{1}回レベルUPする
2105,この回廊のプラネタリウム1の技術を{1}回レベルUPする
